CustomerID,Age,Gender,Category,ItemPurchased,Amount,Season,PaymentMethod,ItemRating,DiscountApplied(%),PreviousPurchases,CustomerSegment
2260,39,Male,Footwear,Formal Shoes,106.65,Winter,Card,4.4,16,3,0
2261,44,Female,Sports,Dumbbells,108.39,Winter,Card,3.3,23,9,1
2262,20,Male,Mens Clothing,T-Shirt,167.57,Winter,Card,3.5,11,3,0
2263,57,Female,Beauty,Skincare Kit,102.35,Autumn,Card,4.0,10,5,1
2264,44,Male,Mens Clothing,Jacket,121.98,Winter,Card,2.2,9,2,0
2265,35,Male,Footwear,Formal Shoes,248.74,Spring,Card,2.5,14,2,0
2266,43,Female,Beauty,Perfume,73.46,Winter,Cash on Delivery,3.6,20,5,0
2267,29,Male,Electronics,Laptop,1145.69,Winter,Card,3.3,18,4,0
2268,21,Female,Groceries,Cooking Oil,52.42,Summer,Card,3.7,6,3,0
2269,50,Male,Mens Clothing,Shirt,173.36,Winter,Card,3.5,4,2,1
2270,51,Male,Electronics,Smart Watch,1611.83,Spring,Card,2.6,24,7,2
2271,49,Female,Womens Clothing,Dress,189.27,Summer,Card,4.1,12,1,1
2272,38,Female,Groceries,Cooking Oil,36.09,Spring,Cash on Delivery,3.3,7,1,0
2273,33,Female,Accessories,Wallet,107.15,Spring,Card,4.5,17,6,0
2274,59,Female,Accessories,Sunglasses,23.3,Spring,Card,3.7,12,6,1
2275,51,Female,Groceries,Beverages,37.91,Autumn,Cash on Delivery,4.2,20,5,1
2276,21,Female,Groceries,Beverages,14.56,Autumn,Cash on Delivery,4.2,11,3,0
2277,25,Female,Beauty,Makeup Set,95.41,Autumn,Cash on Delivery,2.7,18,4,0
2278,35,Male,Electronics,Smart Watch,549.72,Autumn,Card,2.4,18,4,0
2279,21,Male,Electronics,Mobile Phone,2756.53,Winter,Card,3.4,4,2,2
2280,44,Female,Footwear,Sandals,189.21,Summer,Card,5.0,12,6,1
2281,47,Female,Womens Clothing,Top,110.42,Autumn,Card,3.7,15,5,1
2282,24,Male,Electronics,Mobile Phone,1152.1,Summer,Card,3.8,17,6,0
2283,56,Male,Sports,Dumbbells,114.65,Spring,Card,4.0,20,5,1
2284,42,Female,Sports,Yoga Mat,41.07,Spring,Cash on Delivery,4.1,12,6,0
2285,61,Male,Mens Clothing,Shirt,74.1,Autumn,Card,3.9,19,7,1
2286,53,Female,Home,Kitchen Set,168.46,Autumn,Card,3.0,21,8,1
2287,39,Male,Electronics,Headphones,1717.63,Autumn,Card,4.3,18,4,2
2288,58,Female,Accessories,Wallet,74.28,Winter,Cash on Delivery,5.0,18,4,1
2289,70,Female,Groceries,Beverages,52.34,Winter,Card,3.8,18,4,1
2290,62,Male,Mens Clothing,Shirt,174.7,Winter,Card,4.2,10,5,1
2291,45,Male,Sports,Football,169.77,Autumn,Card,4.6,14,7,1
2292,60,Male,Footwear,Sandals,70.96,Spring,Card,3.6,20,5,1
2293,68,Male,Sports,Football,177.66,Summer,Card,4.7,22,6,1
2294,58,Female,Accessories,Handbag,114.19,Spring,Card,1.8,10,5,1
2295,66,Male,Sports,Yoga Mat,242.46,Spring,Card,3.9,12,6,1
2296,51,Female,Accessories,Wallet,140.92,Spring,Card,2.7,28,9,1
2297,55,Female,Footwear,Sneakers,81.99,Summer,Cash on Delivery,4.7,18,9,1
2298,50,Male,Footwear,Sandals,72.37,Autumn,Card,4.2,12,6,1
2299,36,Female,Footwear,Sandals,174.35,Autumn,Card,4.2,16,3,0
2300,31,Male,Mens Clothing,Jeans,78.33,Summer,Cash on Delivery,3.5,18,9,0
2301,44,Female,Beauty,Perfume,39.78,Summer,Cash on Delivery,3.2,14,2,0
2302,48,Male,Mens Clothing,Shirt,185.38,Winter,Card,4.0,21,8,1
2303,56,Male,Electronics,Laptop,1705.8,Winter,Card,4.4,12,6,2
2304,64,Female,Home,Curtains,169.94,Winter,Card,4.5,11,3,1
2305,61,Female,Footwear,Formal Shoes,50.0,Summer,Cash on Delivery,3.8,15,5,1
2306,27,Female,Womens Clothing,Jeans,60.07,Autumn,Cash on Delivery,4.2,13,4,0
2307,27,Female,Accessories,Sunglasses,20.49,Spring,Card,4.7,19,7,0
2308,50,Female,Accessories,Wallet,140.16,Summer,Card,4.5,9,2,1
2309,21,Female,Beauty,Makeup Set,108.17,Autumn,Card,4.5,12,6,0
2310,65,Male,Sports,Football,153.65,Autumn,Card,2.9,23,9,1
2311,68,Male,Footwear,Sneakers,224.62,Summer,Card,3.9,4,2,1
2312,45,Male,Sports,Football,111.02,Winter,Card,3.4,10,5,0
2313,34,Male,Mens Clothing,T-Shirt,149.08,Summer,Card,3.8,20,5,0
2314,25,Male,Groceries,Snacks,13.2,Autumn,Card,3.9,26,8,0
2315,37,Male,Home,Lamp,64.24,Summer,Card,3.6,4,2,0
2316,41,Male,Sports,Yoga Mat,124.84,Autumn,Card,3.9,22,6,0
2317,68,Male,Footwear,Sandals,102.27,Summer,Card,3.9,12,6,1
2318,46,Female,Home,Curtains,186.17,Spring,Card,3.7,22,6,1
2319,39,Female,Womens Clothing,Top,143.51,Summer,Card,3.7,22,6,0
2320,53,Male,Footwear,Sneakers,97.72,Autumn,Card,3.3,24,7,1
2321,47,Female,Sports,Football,212.99,Autumn,Card,4.1,15,5,1
2322,70,Female,Accessories,Sunglasses,149.53,Summer,Card,3.8,8,4,1
2323,27,Male,Footwear,Sneakers,104.13,Winter,Card,3.0,19,7,0
2324,66,Male,Footwear,Sneakers,86.86,Spring,Cash on Delivery,2.6,12,6,1
2325,50,Male,Footwear,Sneakers,155.92,Winter,Card,2.6,6,3,1
2326,46,Female,Beauty,Skincare Kit,42.37,Summer,Card,3.3,11,3,0
2327,34,Male,Mens Clothing,T-Shirt,55.77,Autumn,Card,2.4,10,5,0
2328,35,Female,Footwear,Sandals,202.39,Winter,Card,2.5,11,3,0
2329,30,Female,Beauty,Makeup Set,146.26,Winter,Card,3.9,7,1,0
2330,64,Male,Electronics,Headphones,1531.63,Spring,Card,4.1,28,9,2
2331,42,Male,Footwear,Sandals,53.4,Summer,Cash on Delivery,4.4,16,3,0
2332,70,Male,Home,Curtains,255.78,Autumn,Card,2.9,20,5,1
2333,48,Female,Womens Clothing,Skirt,171.19,Winter,Card,3.8,14,7,1
2334,43,Female,Accessories,Handbag,38.45,Winter,Card,4.2,19,7,0
2335,68,Male,Footwear,Formal Shoes,117.49,Autumn,Card,4.3,19,7,1
2336,64,Male,Groceries,Cooking Oil,8.37,Summer,Cash on Delivery,4.4,22,11,1
2337,45,Male,Mens Clothing,Shirt,157.65,Winter,Card,2.7,15,5,0
2338,37,Female,Accessories,Sunglasses,172.44,Summer,Card,3.9,18,9,0
2339,55,Female,Accessories,Wallet,109.99,Summer,Card,3.8,6,3,1
2340,26,Male,Footwear,Sandals,123.73,Spring,Card,3.3,23,9,0
2341,66,Female,Beauty,Skincare Kit,102.25,Spring,Card,3.4,16,3,1
2342,49,Female,Womens Clothing,Dress,46.77,Summer,Cash on Delivery,4.4,14,2,1
2343,52,Male,Footwear,Sandals,107.99,Winter,Card,3.7,14,7,1
2344,57,Female,Sports,Yoga Mat,133.57,Autumn,Card,3.8,24,7,1
2345,66,Male,Mens Clothing,T-Shirt,95.73,Winter,Cash on Delivery,2.7,19,7,1
2346,55,Male,Footwear,Sandals,97.58,Spring,Card,3.5,16,3,1
2347,34,Female,Footwear,Sandals,46.66,Autumn,Card,4.1,15,5,0
2348,57,Female,Womens Clothing,Skirt,120.4,Spring,Card,3.5,18,4,1
2349,25,Female,Groceries,Beverages,32.25,Winter,Cash on Delivery,3.5,15,5,0
2350,56,Female,Beauty,Makeup Set,140.52,Autumn,Card,3.7,6,3,1
2351,63,Male,Mens Clothing,T-Shirt,56.51,Spring,Card,3.4,13,4,1
2352,41,Male,Electronics,Smart Watch,1053.68,Summer,Card,3.5,6,3,0
2353,57,Male,Mens Clothing,Shirt,147.73,Winter,Card,3.6,15,5,1
2354,29,Female,Home,Curtains,58.79,Autumn,Cash on Delivery,2.4,18,9,0
2355,52,Female,Groceries,Rice Pack,17.37,Winter,Cash on Delivery,4.3,17,6,1
2356,59,Female,Accessories,Wallet,153.74,Winter,Card,4.0,15,5,1
2357,70,Male,Groceries,Cooking Oil,22.29,Winter,Cash on Delivery,4.2,12,6,1
2358,50,Female,Beauty,Makeup Set,29.51,Spring,Cash on Delivery,4.2,34,12,1
2359,24,Male,Sports,Yoga Mat,232.38,Spring,Card,4.7,22,6,0
2360,45,Female,Sports,Yoga Mat,107.39,Spring,Card,4.1,12,6,1
2361,59,Female,Accessories,Handbag,97.16,Winter,Cash on Delivery,2.9,17,6,1
2362,46,Male,Sports,Dumbbells,173.47,Spring,Card,4.0,24,7,1
2363,42,Female,Footwear,Formal Shoes,119.21,Summer,Card,2.7,6,3,0
2364,56,Male,Sports,Yoga Mat,39.86,Winter,Card,2.9,4,2,1
2365,22,Male,Electronics,Smart Watch,504.91,Summer,Card,3.8,15,5,0
2366,45,Male,Footwear,Sneakers,96.52,Spring,Cash on Delivery,3.3,11,3,0
2367,34,Male,Footwear,Formal Shoes,109.16,Spring,Card,3.7,13,4,0
2368,69,Female,Accessories,Wallet,145.25,Winter,Card,4.7,11,3,1
2369,57,Female,Womens Clothing,Top,193.36,Summer,Card,3.8,20,5,1
2370,36,Male,Footwear,Sandals,116.93,Autumn,Card,4.8,32,11,0
2371,53,Female,Accessories,Sunglasses,152.31,Winter,Card,4.7,18,4,1
2372,27,Male,Sports,Yoga Mat,52.75,Spring,Card,3.8,19,7,0
2373,49,Female,Beauty,Skincare Kit,141.08,Summer,Card,4.5,23,9,1
2374,45,Female,Groceries,Snacks,79.0,Spring,Cash on Delivery,3.1,11,3,0
2375,58,Female,Home,Curtains,53.86,Spring,Card,4.0,8,4,1
2376,57,Male,Sports,Dumbbells,143.78,Summer,Card,3.1,8,4,1
2377,50,Female,Footwear,Sandals,225.05,Summer,Card,3.8,11,3,1
2378,26,Male,Sports,Dumbbells,180.74,Spring,Card,4.2,32,11,0
2379,31,Male,Sports,Football,197.61,Autumn,Card,3.5,12,6,0
2380,59,Female,Womens Clothing,Top,192.86,Spring,Card,4.2,18,4,1
2381,36,Female,Womens Clothing,Dress,71.03,Summer,Card,4.8,22,6,0
2382,37,Female,Beauty,Perfume,90.69,Autumn,Card,4.3,10,0,0
2383,60,Female,Beauty,Skincare Kit,75.29,Spring,Card,5.0,20,5,1
2384,27,Male,Mens Clothing,Jacket,62.41,Spring,Cash on Delivery,2.9,13,4,0
2385,65,Male,Mens Clothing,Jacket,169.17,Autumn,Card,3.8,10,5,1
2386,39,Male,Electronics,Mobile Phone,2886.67,Summer,Card,3.6,19,7,2
2387,60,Male,Footwear,Sneakers,144.37,Winter,Card,4.4,18,4,1
2388,56,Male,Groceries,Cooking Oil,23.35,Winter,Card,4.9,17,6,1
2389,32,Male,Mens Clothing,Jeans,191.09,Summer,Card,4.2,14,7,0
2390,47,Female,Footwear,Formal Shoes,69.52,Summer,Cash on Delivery,3.2,20,5,1
2391,55,Male,Mens Clothing,Jeans,119.06,Autumn,Card,3.6,8,4,1
2392,52,Female,Beauty,Makeup Set,64.56,Winter,Card,3.2,12,6,1
2393,59,Female,Footwear,Sneakers,90.14,Spring,Cash on Delivery,3.9,11,3,1
2394,32,Male,Electronics,Headphones,1690.64,Spring,Card,4.6,18,4,2
2395,60,Female,Footwear,Sandals,136.97,Summer,Card,4.5,11,3,1
2396,66,Male,Home,Lamp,116.48,Spring,Card,5.0,24,12,1
2397,22,Male,Electronics,Mobile Phone,503.66,Winter,Card,2.8,14,7,0
2398,21,Female,Footwear,Sneakers,176.14,Autumn,Card,3.6,26,8,0
2399,61,Female,Footwear,Formal Shoes,202.84,Spring,Card,3.2,10,5,1
2400,45,Male,Footwear,Sandals,95.24,Winter,Cash on Delivery,4.6,11,3,1
2401,59,Female,Womens Clothing,Top,188.01,Winter,Card,2.8,12,6,1
2402,50,Male,Groceries,Beverages,11.64,Summer,Cash on Delivery,2.8,2,1,1
2403,61,Male,Groceries,Beverages,49.05,Summer,Card,2.7,22,6,1
2404,36,Female,Sports,Yoga Mat,51.28,Spring,Card,4.5,22,6,0
2405,45,Male,Footwear,Sneakers,53.31,Summer,Cash on Delivery,3.8,20,5,0
2406,23,Male,Footwear,Sandals,70.92,Summer,Card,2.8,24,7,0
2407,66,Female,Home,Lamp,245.8,Winter,Card,3.1,14,7,1
2408,62,Male,Footwear,Sandals,111.93,Summer,Card,2.3,10,5,1
2409,33,Male,Mens Clothing,T-Shirt,81.37,Summer,Cash on Delivery,4.2,18,4,0
2410,64,Female,Beauty,Makeup Set,49.12,Autumn,Cash on Delivery,3.6,19,7,1
2411,34,Female,Accessories,Handbag,23.82,Winter,Card,4.6,24,7,0
2412,41,Male,Home,Curtains,295.39,Autumn,Card,3.8,6,3,0
2413,62,Female,Womens Clothing,Dress,191.31,Winter,Card,3.6,12,6,1
2414,63,Female,Footwear,Sandals,75.31,Autumn,Cash on Delivery,4.0,22,11,1
2415,65,Male,Mens Clothing,T-Shirt,191.04,Autumn,Card,4.2,16,3,1
2416,44,Female,Beauty,Makeup Set,68.39,Summer,Cash on Delivery,3.2,15,5,0
2417,53,Male,Footwear,Sneakers,192.28,Spring,Card,3.7,14,7,1
2418,40,Male,Footwear,Formal Shoes,236.78,Spring,Card,4.1,22,6,0
2419,31,Female,Groceries,Beverages,52.19,Winter,Cash on Delivery,5.0,2,1,0
2420,46,Female,Beauty,Skincare Kit,63.26,Autumn,Cash on Delivery,4.2,22,6,1
2421,43,Female,Beauty,Perfume,57.97,Summer,Cash on Delivery,4.8,20,5,0
2422,58,Male,Electronics,Mobile Phone,2430.6,Autumn,Card,3.1,6,3,2
2423,63,Male,Home,Kitchen Set,50.59,Spring,Cash on Delivery,3.2,6,3,1
2424,31,Male,Electronics,Mobile Phone,2025.94,Summer,Card,3.8,18,9,2
2425,29,Male,Sports,Yoga Mat,217.27,Spring,Card,4.5,18,4,0
2426,61,Female,Beauty,Skincare Kit,81.17,Spring,Cash on Delivery,3.7,18,4,1
2427,22,Female,Sports,Yoga Mat,88.1,Spring,Cash on Delivery,3.3,25,10,0
2428,45,Female,Womens Clothing,Jeans,174.75,Autumn,Card,3.5,14,2,0
2429,39,Male,Groceries,Rice Pack,56.99,Autumn,Cash on Delivery,3.3,25,10,0
2430,20,Female,Womens Clothing,Top,95.46,Autumn,Cash on Delivery,4.5,23,9,0
2431,22,Male,Sports,Dumbbells,108.86,Spring,Card,3.6,15,5,0
2432,54,Female,Womens Clothing,Skirt,166.88,Spring,Card,3.5,18,4,1
2433,52,Male,Electronics,Mobile Phone,523.38,Summer,Card,3.9,18,4,1
2434,25,Male,Mens Clothing,T-Shirt,109.68,Winter,Card,2.8,13,4,0
2435,67,Male,Home,Lamp,222.65,Autumn,Card,3.0,9,2,1
2436,59,Male,Footwear,Sandals,141.41,Spring,Card,3.3,12,6,1
2437,59,Male,Sports,Yoga Mat,165.82,Winter,Card,3.8,17,6,1
2438,66,Female,Womens Clothing,Skirt,52.02,Autumn,Cash on Delivery,3.9,20,5,1
2439,45,Female,Beauty,Perfume,130.55,Autumn,Card,4.8,8,4,1
2440,36,Male,Mens Clothing,Jacket,108.9,Summer,Card,3.0,16,8,0
2441,48,Female,Beauty,Skincare Kit,88.67,Winter,Card,4.2,20,5,1
2442,26,Male,Sports,Dumbbells,231.99,Winter,Card,3.0,20,5,0
2443,34,Male,Electronics,Headphones,585.57,Summer,Card,4.6,26,8,0
2444,63,Female,Beauty,Perfume,33.49,Summer,Cash on Delivery,3.6,21,8,1
2445,68,Male,Footwear,Sandals,145.49,Summer,Card,3.9,10,5,1
2446,65,Female,Home,Curtains,39.99,Autumn,Cash on Delivery,2.8,17,6,1
2447,39,Male,Electronics,Laptop,1959.09,Winter,Card,4.2,12,1,2
2448,66,Female,Sports,Football,109.15,Winter,Card,2.8,18,4,1
2449,31,Male,Sports,Yoga Mat,247.77,Spring,Card,2.8,10,5,0
2450,29,Female,Footwear,Formal Shoes,175.99,Spring,Card,5.0,24,7,0
2451,33,Female,Beauty,Makeup Set,20.03,Summer,Card,3.6,20,5,0
2452,23,Female,Womens Clothing,Skirt,194.96,Spring,Card,2.9,14,7,0
2453,47,Female,Beauty,Makeup Set,132.65,Winter,Card,3.9,19,7,1
2454,32,Female,Sports,Yoga Mat,119.74,Spring,Card,3.3,22,11,0
2455,49,Female,Sports,Football,105.64,Spring,Card,3.3,24,7,1
2456,37,Male,Footwear,Formal Shoes,232.32,Summer,Card,3.8,16,3,0
2457,41,Male,Sports,Football,142.71,Winter,Card,4.2,20,5,0
2458,37,Male,Sports,Dumbbells,163.3,Autumn,Card,3.6,12,6,0
2459,55,Male,Electronics,Laptop,2997.94,Autumn,Card,4.2,14,2,2
2460,42,Male,Electronics,Smart Watch,1412.92,Autumn,Card,3.9,19,7,2
2461,60,Female,Footwear,Sandals,104.02,Winter,Card,5.0,8,4,1
2462,62,Female,Beauty,Makeup Set,20.71,Autumn,Card,3.8,20,5,1
2463,56,Female,Womens Clothing,Dress,83.87,Spring,Card,3.9,17,6,1
2464,67,Male,Mens Clothing,T-Shirt,43.13,Winter,Cash on Delivery,3.0,9,2,1
2465,59,Male,Sports,Football,73.74,Summer,Card,3.8,15,5,1
2466,32,Male,Sports,Football,144.04,Summer,Card,3.8,13,4,0
2467,24,Female,Beauty,Makeup Set,82.17,Winter,Card,3.4,15,5,0
2468,31,Female,Womens Clothing,Skirt,128.18,Autumn,Card,4.0,17,6,0
2469,67,Female,Womens Clothing,Top,74.73,Autumn,Cash on Delivery,3.7,20,5,1
2470,41,Female,Home,Curtains,159.58,Spring,Card,4.4,8,4,0
2471,58,Female,Womens Clothing,Skirt,142.95,Winter,Card,4.8,15,5,1
2472,22,Female,Beauty,Perfume,56.67,Summer,Cash on Delivery,4.3,15,5,0
2473,56,Female,Accessories,Wallet,60.82,Spring,Cash on Delivery,3.5,8,4,1
2474,64,Female,Footwear,Sneakers,249.17,Spring,Card,4.8,8,4,1
2475,58,Female,Womens Clothing,Dress,105.75,Autumn,Card,4.5,19,7,1
2476,57,Male,Sports,Dumbbells,89.44,Autumn,Cash on Delivery,4.9,10,5,1
2477,37,Male,Sports,Football,182.81,Summer,Card,3.2,16,3,0
2478,30,Male,Sports,Football,49.64,Spring,Cash on Delivery,4.1,9,2,0
2479,56,Male,Sports,Yoga Mat,118.27,Autumn,Card,4.0,19,7,1
2480,41,Female,Accessories,Wallet,155.41,Winter,Card,5.0,22,6,0
2481,47,Male,Footwear,Sandals,162.15,Autumn,Card,4.9,22,6,1
2482,62,Male,Mens Clothing,Shirt,122.41,Spring,Card,3.0,17,6,1
2483,42,Male,Footwear,Sandals,166.76,Spring,Card,3.4,18,9,0
2484,55,Male,Sports,Football,91.77,Autumn,Cash on Delivery,3.8,20,5,1
2485,70,Female,Womens Clothing,Top,112.59,Spring,Card,4.7,18,4,1
2486,30,Female,Womens Clothing,Top,77.54,Summer,Cash on Delivery,3.8,18,4,0
2487,58,Female,Accessories,Sunglasses,125.61,Autumn,Card,3.3,12,6,1
2488,66,Female,Accessories,Handbag,175.38,Autumn,Card,4.1,12,6,1
2489,45,Female,Footwear,Sandals,199.34,Summer,Card,5.0,16,3,1
2490,57,Male,Footwear,Sneakers,102.02,Winter,Card,4.0,19,7,1
2491,27,Male,Electronics,Smart Watch,736.82,Autumn,Card,4.4,10,5,0
2492,61,Male,Mens Clothing,Shirt,67.64,Summer,Cash on Delivery,3.6,18,4,1
2493,61,Male,Mens Clothing,Shirt,97.18,Summer,Card,3.9,19,7,1
2494,36,Female,Womens Clothing,Top,96.2,Winter,Cash on Delivery,5.0,6,3,0
2495,30,Male,Footwear,Formal Shoes,178.66,Winter,Card,3.1,16,3,0
2496,58,Male,Mens Clothing,Shirt,59.56,Autumn,Card,4.5,24,7,1
2497,44,Male,Sports,Football,211.96,Spring,Card,2.7,24,7,0
2498,28,Male,Footwear,Formal Shoes,54.72,Winter,Cash on Delivery,3.0,8,4,0
2499,50,Female,Womens Clothing,Jeans,166.8,Autumn,Card,4.8,15,5,1
2500,36,Female,Sports,Football,180.09,Winter,Card,4.9,19,7,0
2501,55,Female,Sports,Football,73.29,Winter,Card,4.6,19,7,1
2502,49,Male,Sports,Football,240.58,Spring,Card,4.2,24,7,1
2503,58,Female,Home,Kitchen Set,80.55,Spring,Card,4.8,13,4,1
2504,57,Male,Electronics,Smart Watch,1635.17,Summer,Card,4.1,9,2,2
2505,25,Male,Footwear,Formal Shoes,226.76,Winter,Card,4.2,21,8,0
2506,42,Male,Sports,Football,132.34,Spring,Card,4.5,20,5,0
2507,42,Female,Accessories,Wallet,151.58,Spring,Card,4.1,2,1,0
2508,35,Male,Groceries,Cooking Oil,6.79,Autumn,Cash on Delivery,3.4,16,8,0
2509,53,Female,Footwear,Sandals,177.6,Autumn,Card,5.0,26,8,1
2510,49,Male,Electronics,Smart Watch,1297.09,Spring,Card,4.8,20,5,2
2511,28,Female,Accessories,Sunglasses,76.02,Autumn,Card,4.0,22,6,0
2512,37,Female,Footwear,Formal Shoes,158.57,Spring,Card,3.3,6,3,0
2513,27,Female,Womens Clothing,Skirt,88.33,Winter,Card,3.8,10,5,0
2514,54,Male,Mens Clothing,Shirt,181.51,Autumn,Card,4.8,13,4,1
2515,27,Male,Mens Clothing,Shirt,48.86,Winter,Cash on Delivery,4.8,8,4,0
2516,55,Female,Accessories,Handbag,124.2,Spring,Card,3.6,12,6,1
2517,37,Female,Beauty,Skincare Kit,130.83,Spring,Card,5.0,18,4,0
2518,21,Male,Mens Clothing,Shirt,46.83,Spring,Card,5.0,16,3,0
2519,47,Male,Footwear,Formal Shoes,43.11,Spring,Card,3.6,16,8,1
2520,55,Female,Beauty,Makeup Set,131.37,Autumn,Card,3.4,14,2,1
2521,35,Female,Footwear,Formal Shoes,216.78,Autumn,Card,3.7,10,5,0
2522,45,Female,Groceries,Snacks,21.14,Winter,Card,3.7,22,6,1
2523,69,Female,Footwear,Formal Shoes,237.37,Autumn,Card,3.1,16,3,1
2524,35,Female,Footwear,Sandals,112.58,Winter,Card,4.0,8,4,0
2525,47,Male,Groceries,Rice Pack,38.12,Autumn,Cash on Delivery,3.7,8,4,1
2526,40,Female,Beauty,Perfume,79.73,Autumn,Card,3.5,12,1,0
2527,40,Female,Groceries,Snacks,23.39,Winter,Cash on Delivery,3.7,18,4,0
2528,49,Female,Sports,Football,155.92,Summer,Card,4.1,8,4,1
2529,25,Male,Electronics,Headphones,1144.23,Summer,Card,3.4,2,1,0
2530,35,Male,Mens Clothing,T-Shirt,180.47,Winter,Card,4.0,12,6,0
2531,67,Female,Home,Lamp,127.66,Summer,Card,4.3,15,5,1
2532,58,Female,Groceries,Cooking Oil,24.67,Spring,Card,5.0,8,4,1
2533,57,Male,Home,Curtains,146.46,Spring,Card,4.4,6,3,1
2534,44,Female,Womens Clothing,Skirt,88.66,Spring,Cash on Delivery,3.1,15,5,0
2535,22,Male,Sports,Dumbbells,174.54,Winter,Card,3.3,18,9,0
2536,26,Male,Electronics,Laptop,689.29,Autumn,Card,3.7,4,2,0
2537,48,Female,Womens Clothing,Top,102.81,Summer,Card,2.8,13,4,1
2538,53,Female,Womens Clothing,Skirt,98.94,Autumn,Card,4.8,15,5,1
2539,63,Male,Mens Clothing,T-Shirt,111.55,Winter,Card,3.4,12,6,1
2540,56,Female,Footwear,Formal Shoes,97.22,Autumn,Card,2.8,4,2,1
2541,61,Female,Sports,Yoga Mat,25.02,Spring,Cash on Delivery,4.2,16,3,1
2542,36,Female,Footwear,Sneakers,96.04,Autumn,Cash on Delivery,2.8,20,5,0
2543,25,Male,Footwear,Sandals,77.54,Summer,Card,4.0,15,5,0
2544,23,Female,Footwear,Sandals,128.3,Autumn,Card,2.7,10,5,0
2545,64,Female,Footwear,Sneakers,123.62,Winter,Card,4.2,10,5,1
2546,54,Male,Sports,Yoga Mat,113.57,Autumn,Card,3.0,15,5,1
2547,22,Female,Accessories,Sunglasses,76.34,Summer,Cash on Delivery,3.9,17,6,0
2548,61,Male,Mens Clothing,T-Shirt,128.18,Spring,Card,3.6,16,3,1
2549,26,Male,Sports,Football,98.3,Autumn,Card,3.9,16,3,0
2550,42,Female,Beauty,Skincare Kit,74.72,Spring,Card,4.3,25,10,1
2551,56,Female,Womens Clothing,Top,104.87,Autumn,Card,4.4,22,11,1
2552,54,Female,Accessories,Wallet,54.62,Summer,Cash on Delivery,3.7,8,4,1
2553,50,Female,Accessories,Wallet,161.18,Summer,Card,3.9,22,6,1
2554,52,Female,Groceries,Cooking Oil,36.75,Autumn,Card,4.0,8,4,1
2555,41,Female,Accessories,Sunglasses,101.23,Spring,Card,2.8,15,5,0
2556,63,Female,Groceries,Beverages,69.8,Autumn,Cash on Delivery,5.0,10,5,1
2557,57,Female,Groceries,Beverages,56.76,Summer,Card,3.9,22,6,1
2558,44,Female,Sports,Dumbbells,192.76,Autumn,Card,3.5,15,5,0
2559,47,Male,Sports,Dumbbells,133.84,Summer,Card,5.0,14,7,1
2560,66,Female,Accessories,Sunglasses,48.53,Summer,Card,2.9,11,3,1
2561,65,Female,Home,Kitchen Set,157.49,Spring,Card,3.8,17,6,1
2562,69,Male,Footwear,Formal Shoes,157.2,Winter,Card,4.4,11,3,1
2563,45,Female,Beauty,Skincare Kit,59.66,Autumn,Card,3.8,11,3,0
2564,37,Female,Womens Clothing,Jeans,181.19,Summer,Card,4.3,22,6,0
2565,47,Female,Womens Clothing,Dress,123.24,Spring,Card,3.6,10,5,1
2566,33,Female,Womens Clothing,Dress,53.56,Spring,Card,3.1,10,5,0
2567,44,Female,Accessories,Handbag,153.45,Spring,Card,4.1,13,4,0
2568,30,Female,Footwear,Sneakers,136.93,Summer,Card,5.0,9,2,0
2569,70,Male,Mens Clothing,Jeans,198.86,Spring,Card,4.1,8,4,1
2570,44,Male,Sports,Yoga Mat,154.32,Winter,Card,4.6,10,5,1
2571,69,Male,Mens Clothing,Jacket,176.88,Spring,Card,4.3,9,2,1
2572,48,Female,Sports,Yoga Mat,91.06,Summer,Card,4.2,11,3,1
2573,33,Female,Footwear,Sandals,76.06,Autumn,Card,4.0,15,5,0
2574,52,Female,Accessories,Wallet,65.97,Spring,Card,2.9,6,3,1
2575,65,Male,Mens Clothing,Jeans,119.34,Winter,Card,4.1,8,4,1
2576,70,Female,Womens Clothing,Jeans,140.91,Spring,Card,3.1,10,5,1
2577,29,Male,Groceries,Snacks,51.55,Autumn,Card,4.2,7,1,0
2578,47,Male,Footwear,Sandals,45.39,Autumn,Card,4.1,19,7,1
2579,69,Female,Sports,Football,116.25,Winter,Card,4.6,24,7,1
2580,43,Female,Groceries,Rice Pack,65.16,Winter,Cash on Delivery,4.7,18,4,0
2581,33,Female,Womens Clothing,Top,123.96,Spring,Card,3.1,15,5,0
2582,66,Male,Footwear,Sandals,58.45,Winter,Card,3.5,20,5,1
2583,59,Female,Footwear,Formal Shoes,183.81,Spring,Card,4.1,22,6,1
2584,30,Female,Beauty,Skincare Kit,129.89,Summer,Card,4.2,17,6,0
2585,47,Male,Mens Clothing,Jacket,97.5,Spring,Cash on Delivery,4.7,12,6,1
2586,68,Male,Sports,Dumbbells,123.53,Spring,Card,4.4,14,2,1
2587,53,Male,Sports,Yoga Mat,152.45,Spring,Card,3.0,19,7,1
2588,30,Female,Womens Clothing,Top,148.18,Winter,Card,4.7,24,7,0
2589,52,Female,Groceries,Beverages,69.49,Spring,Cash on Delivery,3.9,12,6,1
2590,28,Female,Footwear,Sandals,221.51,Spring,Card,3.0,8,4,0
2591,40,Female,Sports,Yoga Mat,129.22,Autumn,Card,4.3,12,6,0
2592,46,Male,Sports,Dumbbells,67.89,Summer,Card,3.3,8,4,0
